id,topic,topic_kr,question_type,difficulty_min,difficulty_max,question_en,vocab_10,grammar_3,phrases_2,strategy_kr
288,texting_friends,친구들과 문자 대화하기,Role-play,5,6,"I am your friend, and we are planning to spend time texting friends. Ask me three or four questions to make a plan.",text|message|chat|reply|group chat|emoji|notification|conversation|contact|update,Indirect question: Could you tell me where it is?|Would like to: I would like to know more about it.|Can I: Can I ask a few questions?,Can I ask you a few questions about...?|Do you have any preference for...?,"질문 3~4개를 자연스럽게 이어가고 시간, 장소, 비용, 선호도를 묻는 구조가 좋습니다. 문자 대화는 누구와, 언제, 어떤 주제로 대화하는지와 관계 유지 효과를 연결하세요."
289,texting_friends,친구들과 문자 대화하기,Opinion,5,6,"Some people enjoy texting friends, while others do not. What is your opinion, and why do you think that way?",text|message|chat|reply|group chat|emoji|notification|conversation|contact|update,"I think: I think this activity is useful.|Because: This is important because it helps people relax.|On the other hand: On the other hand, it can have some disadvantages.","From my point of view...|It really depends on the situation, but...","찬반 중 한쪽을 고른 뒤 이유 2개와 개인 경험 1개를 붙이면 좋습니다. 문자 대화는 누구와, 언제, 어떤 주제로 대화하는지와 관계 유지 효과를 연결하세요."
290,texting_friends,친구들과 문자 대화하기,Change,5,6,How have people’s habits related to texting friends changed these days? Explain the reasons and give examples.,text|message|chat|reply|group chat|emoji|notification|conversation|contact|update,"Present perfect: People’s habits have changed a lot.|These days: These days, people tend to do it differently.|Due to: Due to technology and lifestyle changes, it has become more common.",This trend has become more common recently.|I think this change is mainly because...,"개인 경험에서 시작해 요즘 트렌드나 사회적 변화로 확장하면 고득점 답변에 유리합니다. 문자 대화는 누구와, 언제, 어떤 주제로 대화하는지와 관계 유지 효과를 연결하세요."
291,museums,박물관 가기,Description,2,6,"Describe your experience with visiting museums. What is it like, and what do you usually enjoy about it?",museum|exhibition|artifact|history|gallery|guide|display|culture|ticket|educational,"There is/are: There are several things I like about it.|Adjectives: It is relaxing, convenient, and enjoyable.|Relative clause: It is an activity that helps me relax.",What I like most about it is...|The first thing that comes to mind is...,"주제의 특징을 2~3가지로 나누어 설명하고, 마지막에 내가 좋아하는 이유를 붙이면 답변이 안정적입니다. 박물관은 전시 내용, 분위기, 배운 점, 기억에 남는 작품을 말하면 좋습니다."
292,museums,박물관 가기,Routine,3,6,"Tell me about your usual routine for visiting museums. When do you usually do it, and what do you normally do?",museum|exhibition|artifact|history|gallery|guide|display|culture|ticket|educational,"Frequency adverbs: I usually do this on weekends.|After -ing: After finishing my work, I spend time on this.|Sequence words: First, I prepare, and then I enjoy it.",My routine is pretty simple.|I usually start by...,"시간 순서대로 말하면 자연스럽습니다. 언제, 어디서, 무엇을 하는지 순서로 답변하세요. 박물관은 전시 내용, 분위기, 배운 점, 기억에 남는 작품을 말하면 좋습니다."
293,museums,박물관 가기,Preference,2,6,What do you like most about visiting museums? Explain your preferences with specific examples.,museum|exhibition|artifact|history|gallery|guide|display|culture|ticket|educational,Prefer to: I prefer to do this when I have free time.|Because: I like it because it helps me relax.|Comparative: It is more enjoyable than other activities.,"Personally, I prefer...|The main reason is that...","좋아하는 이유를 하나만 말하지 말고 편리함, 분위기, 감정 중 2가지 이상으로 확장하세요. 박물관은 전시 내용, 분위기, 배운 점, 기억에 남는 작품을 말하면 좋습니다."
294,museums,박물관 가기,Past Experience,4,6,"Tell me about a recent experience you had with visiting museums. Where were you, who were you with, and what happened?",museum|exhibition|artifact|history|gallery|guide|display|culture|ticket|educational,"Past tense: I did this last month.|Sequence words: First, I arrived, and then I looked around.|Because: I remember it because it was special.",One experience that comes to mind is...|The best part of that experience was...,"언제, 어디서, 누구와, 무엇을 했는지 말한 뒤 기억에 남은 이유를 붙이세요. 박물관은 전시 내용, 분위기, 배운 점, 기억에 남는 작품을 말하면 좋습니다."
295,museums,박물관 가기,Memorable Event,4,6,Tell me about a memorable time when you were visiting museums. Why was that experience special to you?,museum|exhibition|artifact|history|gallery|guide|display|culture|ticket|educational,"Past tense: It happened a few months ago.|Relative clause: It was an experience that I still remember.|So: I was tired, so I took a short break.",What made it memorable was...|I still remember it clearly because...,"사건 자체보다 왜 기억에 남았는지, 그때의 감정이 어땠는지를 강조하세요. 박물관은 전시 내용, 분위기, 배운 점, 기억에 남는 작품을 말하면 좋습니다."
296,museums,박물관 가기,Comparison,5,6,How is visiting museums different now compared to the past? Explain the changes with specific examples.,museum|exhibition|artifact|history|gallery|guide|display|culture|ticket|educational,"Compared to: Compared to the past, it is more common now.|While: While some people enjoy it outside, others do it at home.|Present perfect: It has changed a lot over time.","Compared to the past, people now tend to...|There has been a big change in...","과거와 현재를 나누어 말하고 기술, 생활방식, 사람들의 선호 변화를 연결하세요. 박물관은 전시 내용, 분위기, 배운 점, 기억에 남는 작품을 말하면 좋습니다."
297,museums,박물관 가기,Problem,5,6,"Tell me about a problem you had while visiting museums. What happened, and how did you handle it?",museum|exhibition|artifact|history|gallery|guide|display|culture|ticket|educational,"Past tense: I had a problem when I did this.|When clause: When I noticed the problem, I tried to fix it.|So: So I asked someone for help.","Things did not go as smoothly as I expected.|Luckily, I was able to solve the problem by...","문제 발생, 내가 한 행동, 결과, 느낀 점 순서로 말하면 답변이 안정적입니다. 박물관은 전시 내용, 분위기, 배운 점, 기억에 남는 작품을 말하면 좋습니다."
298,museums,박물관 가기,Role-play,5,6,"I am your friend, and we are planning to spend time visiting museums. Ask me three or four questions to make a plan.",museum|exhibition|artifact|history|gallery|guide|display|culture|ticket|educational,Indirect question: Could you tell me where it is?|Would like to: I would like to know more about it.|Can I: Can I ask a few questions?,Can I ask you a few questions about...?|Do you have any preference for...?,"질문 3~4개를 자연스럽게 이어가고 시간, 장소, 비용, 선호도를 묻는 구조가 좋습니다. 박물관은 전시 내용, 분위기, 배운 점, 기억에 남는 작품을 말하면 좋습니다."
299,museums,박물관 가기,Opinion,5,6,"Some people enjoy visiting museums, while others do not. What is your opinion, and why do you think that way?",museum|exhibition|artifact|history|gallery|guide|display|culture|ticket|educational,"I think: I think this activity is useful.|Because: This is important because it helps people relax.|On the other hand: On the other hand, it can have some disadvantages.","From my point of view...|It really depends on the situation, but...","찬반 중 한쪽을 고른 뒤 이유 2개와 개인 경험 1개를 붙이면 좋습니다. 박물관은 전시 내용, 분위기, 배운 점, 기억에 남는 작품을 말하면 좋습니다."
300,museums,박물관 가기,Change,5,6,How have people’s habits related to visiting museums changed these days? Explain the reasons and give examples.,museum|exhibition|artifact|history|gallery|guide|display|culture|ticket|educational,"Present perfect: People’s habits have changed a lot.|These days: These days, people tend to do it differently.|Due to: Due to technology and lifestyle changes, it has become more common.",This trend has become more common recently.|I think this change is mainly because...,"개인 경험에서 시작해 요즘 트렌드나 사회적 변화로 확장하면 고득점 답변에 유리합니다. 박물관은 전시 내용, 분위기, 배운 점, 기억에 남는 작품을 말하면 좋습니다."
301,camping,캠핑하기,Description,2,6,"Describe your experience with going camping. What is it like, and what do you usually enjoy about it?",camping|tent|campsite|fire|gear|nature|sleeping bag|barbecue|weather|outdoor,"There is/are: There are several things I like about it.|Adjectives: It is relaxing, convenient, and enjoyable.|Relative clause: It is an activity that helps me relax.",What I like most about it is...|The first thing that comes to mind is...,"주제의 특징을 2~3가지로 나누어 설명하고, 마지막에 내가 좋아하는 이유를 붙이면 답변이 안정적입니다. 캠핑은 준비물, 장소, 날씨, 밤에 한 활동, 불편했던 점을 넣으면 답변이 생생해집니다."
